m,L,b,u_max,theta0,theta_dot0,kE,k1,k2,cost,success,settling_time,upright_error,control_effort,kE_hit_min,kE_hit_max,k1_hit_min,k1_hit_max,k2_hit_min,k2_hit_max,hit_grid_edge
0.9954032550039731,0.9051773156391438,0.11494756386543842,6.051198138161184,0.40345908322291146,0.27874924203360774,1.3250000000000002,289.765625,98.1875,105.83348348439294,1,2.3780516491645116,9.795290208464147,55.02529750586957,0,0,0,0,0,0,0
0.7410818498480117,0.5003120351710036,0.04331969289256339,4.944234375921322,-3.12886161316504,-1.2276684785295955,0.1,99.921875,34.0625,0.14164388554691693,1,0.031070230613907776,4.868318544326604e-05,1.100868230785765,1,0,0,0,0,0,1
0.5750704555311034,1.0063222985714493,0.10384680592594231,4.121625711497688,-2.3296691132871707,-1.9170758696925363,7.45,384.6875,130.25,1.8335878634289053,1,0.538223217730339,0.11643410639631585,1.3102358173540773,0,1,0,0,0,0,1
1.9312266544430068,1.2679320906355993,0.025194149357640416,8.615904687445958,2.193284522929601,-0.6008686533417062,1.3250000000000002,99.921875,34.0625,49.1777425186924,1,1.798943064647822,4.437612013147138,30.026793225731957,0,0,0,0,0,0,0
1.2525679357271122,1.0393354062064886,0.02717484039105769,4.451092547373272,0.49753201040078565,1.1651465579862461,1.3250000000000002,194.84375,66.125,141.31311250936255,1,3.2132658789124777,13.370836251446596,43.91484115984127,0,0,0,0,0,0,0
1.5948477428970764,1.1934149568018804,0.18838420344691653,2.4772164803581935,1.197078563973017,1.6895900760528648,7.45,99.921875,34.0625,180.2067631040187,1,4.907374112850674,17.24097525465039,28.896364446641304,0,1,0,0,0,0,1
0.5060423652395654,1.3721769142705424,0.04854847752088285,7.208490382893482,-0.09995050559535823,1.1541339766701446,3.7750000000000004,99.921875,34.0625,49.16404286209981,1,1.45355615828073,4.435867372751511,33.518129763039695,0,0,0,0,0,0,0
1.6811340378299353,1.3336693345835826,0.10958089203684501,9.787592769120902,-1.6535235222677882,0.5876933730008695,3.7750000000000004,99.921875,34.0625,54.91731184217066,1,1.6955917541379035,4.741825822854737,58.03461859485391,0,0,0,0,0,0,0
1.612702991963841,1.2536688171196078,0.0930361076458967,2.829800237183136,2.9333166834546605,-0.7169987164828759,6.225,384.6875,130.25,46.60145029325297,1,2.1769540965911536,4.421147549633457,2.130207003272406,0,0,0,0,0,0,0
0.8536982072187992,0.9291069986658111,0.018454603310658426,6.7408220556376826,1.7762481925645224,1.470311988324529,5.0,479.609375,162.3125,9.637078550791237,1,0.9808222437190385,0.624147755274647,24.147787543257287,0,0,0,0,0,0,0
1.4236444322036492,1.074226295635292,0.10390871583798572,2.051116332025228,0.31599642208884804,1.873353729255181,5.0,194.84375,66.125,327.5446122806986,1,7.152163453482238,31.7736634220057,26.558146071593498,0,0,0,0,0,0,0
1.9136617944056251,0.8071383607887401,0.05098132688287158,3.7809481999217676,1.7982741542662763,-1.1331678210918037,5.0,574.53125,162.3125,39.908300603186966,1,1.3958153305679426,3.7584457693959186,9.280275786598391,0,0,0,1,0,0,1
1.660934072833945,0.9388784397520523,0.1717195839822765,7.578944232474911,-2.5498589250729733,1.9024894065470237,7.45,99.921875,34.0625,39.511239486031215,1,1.5954728829981335,3.781524844585231,1.0051815718077441,0,1,0,0,0,0,1
1.748378275182426,1.3706456117163413,0.04367237976852459,3.840777204895643,-0.04559645219663899,1.0128916160572659,1.3250000000000002,479.609375,194.375,355.86639557772844,1,6.736073358381169,34.019988888151865,89.30433337828613,0,0,0,0,0,1,1
